2023-04-11,4.451500756
2023-04-12,18086.603101576
2023-04-13,220866.825717511
2023-04-14,324166.626332359
2023-04-15,716972.670012386
2023-04-16,997404.36161278
2023-04-17,1062233.347187421
2023-04-18,1083005.905793761
2023-04-19,1168056.446376198
2023-04-20,1368513.177779919
2023-04-21,1372611.478145647
2023-04-22,1374807.982691624
2023-04-23,1376829.489955343
2023-04-24,1662399.922933955
2023-04-25,1693326.10182135
2023-04-26,1699932.629055953
2023-04-27,1709081.048791128
2023-04-28,1918755.320340947
2023-04-29,1942674.158228143
2023-04-30,1962918.883223778
2023-05-01,1972699.24007211
2023-05-02,1977793.623761545
2023-05-03,2121242.712130825
2023-05-04,2177238.397317404
2023-05-05,2256729.033586461
2023-05-06,2285654.031087178
2023-05-07,2425324.696961626
2023-05-08,2478027.597853242
2023-05-09,2484947.535106483
2023-05-10,2506661.780659973
2023-05-11,2537812.593155428
2023-05-12,2604964.49096745
2023-05-13,2658864.620793977
2023-05-14,2671159.350050984
2023-05-15,2678747.652721925
2023-05-16,2702085.168454611
2023-05-17,2725073.43561073
2023-05-18,2729355.311072869
2023-05-19,2745579.341867868
2023-05-20,2748600.764331476
2023-05-21,2793714.103837086
2023-05-22,2829850.961245181
2023-05-23,2834224.596468995
2023-05-24,2840682.830180969
2023-05-25,2847673.027089405
2023-05-26,2864233.305707243
2023-05-27,2885156.75163456
2023-05-28,2895118.909621193
2023-05-29,2899615.430429601
2023-05-30,2912594.889517559
2023-05-31,2950135.43288675
2023-06-01,2961351.353995324
2023-06-02,2966738.170821887
2023-06-03,2978182.634822379
2023-06-04,2999017.851996938
2023-06-05,3015390.506782357
2023-06-06,3047626.760973113
2023-06-07,3051085.90150786
2023-06-08,3054604.776738947
2023-06-09,3062939.730256662
2023-06-10,3115599.813420582
2023-06-11,3179843.66703509
2023-06-12,3192700.072599233
2023-06-13,3196961.609017603
2023-06-14,3237141.283111199
2023-06-15,3266054.111501934
2023-06-16,3292854.139384067
2023-06-17,3301514.107211612
2023-06-18,3313171.01311361
2023-06-19,3400259.333174799
2023-06-20,3433266.971655398
2023-06-21,3446619.346449387
2023-06-22,3452500.528453455
2023-06-23,3457436.248271424
2023-06-24,3464193.194529614
2023-06-25,3483975.89200791
2023-06-26,3506401.434871652
2023-06-27,3517328.121999932
2023-06-28,3521256.81987536
2023-06-29,3524010.764786062
2023-06-30,3529255.750791052
2023-07-01,3540408.16368203
2023-07-02,3553264.289757744
2023-07-03,3556702.260580611
2023-07-04,3562928.933859338
2023-07-05,3566425.473397069
2023-07-06,3583683.985338454
2023-07-07,3608449.738193399
2023-07-08,3614143.402132662
2023-07-09,3617580.265352678
2023-07-10,3626832.276601536
2023-07-11,3643480.510484588
2023-07-12,3703912.838069513
2023-07-13,3716344.355508312
2023-07-14,3721815.991787078
2023-07-15,3724856.400002378
2023-07-16,3728520.500024276
2023-07-17,3744395.885080652
2023-07-18,3754870.15265657
2023-07-19,3758905.086434498
2023-07-20,3764671.867182335
2023-07-21,3773795.978563944
2023-07-22,3784777.64085966
2023-07-23,3794516.024335931
2023-07-24,3804590.28883965
2023-07-25,3809178.757349428
2023-07-26,3816376.302124169
2023-07-27,3821651.549409872
2023-07-28,3837936.497741787
2023-07-29,3849682.571847276
2023-07-30,3860984.58909937
2023-07-31,3869891.719197736
2023-08-01,3875064.871720499
2023-08-02,3882036.923763792
2023-08-03,3898131.79385066
2023-08-04,3911640.79595897
2023-08-05,3932801.562902179
2023-08-06,3939832.898119293
2023-08-07,3945825.395224341
2023-08-08,3951366.129811654
2023-08-09,3965471.45346672
2023-08-10,3982321.301518639
2023-08-11,3993462.947164608
2023-08-12,4000377.953115547
2023-08-13,4008882.828382371
2023-08-14,4011975.261146808
2023-08-15,4019090.915293538
2023-08-16,4052015.321570058
2023-08-17,4066761.268374712
2023-08-18,4076827.279900272
2023-08-19,4080107.610615075
2023-08-20,4084770.261596141
2023-08-21,4092789.038449664
2023-08-22,4120086.38695283
2023-08-23,4137931.044429294
2023-08-24,4146422.525760602
2023-08-25,4151877.088050607
2023-08-26,4156815.742986493
2023-08-27,4162979.337347421
2023-08-28,4224615.837386426
2023-08-29,4234731.548788613
2023-08-30,4239608.381968915
2023-08-31,4244067.071960796
2023-09-01,4256761.110214694
2023-09-02,4260579.821913858
2023-09-03,4280315.60570746
2023-09-04,4305355.542885859
2023-09-05,4316527.346060521
2023-09-06,4326215.957245677
2023-09-07,4334661.389530989
2023-09-08,4338519.575707587
2023-09-09,4344815.009946376
2023-09-10,4399495.116666504
2023-09-11,4414701.195024637
2023-09-12,4421767.663260783
2023-09-13,4427340.224552979
2023-09-14,4430611.805673996
2023-09-15,4436013.483609555
2023-09-16,4446779.794978407
2023-09-17,4480288.659635622
2023-09-18,4487490.364012498
2023-09-19,4495756.747798877
2023-09-20,4502174.464811511
2023-09-21,4505628.108683504
2023-09-22,4509655.820483701
2023-09-23,4525240.726674293
2023-09-24,4609430.165490842
2023-09-25,4618169.509900491
2023-09-26,4627242.566834018
2023-09-27,4631599.573876727
2023-09-28,4636788.430365749
2023-09-29,4640271.51445975
2023-09-30,4643750.78989179
2023-10-01,4692863.317716133
2023-10-02,4718811.38583895
2023-10-03,4723993.602351028
2023-10-04,4728883.43231955
2023-10-05,4738535.495461633
2023-10-06,4742281.636935083
2023-10-07,4753779.206169786
2023-10-08,4847845.312526579
2023-10-09,4885027.491344493
2023-10-10,4894964.042730992
2023-10-11,4908369.816294802
2023-10-12,4920393.274962437
2023-10-13,4938620.93542055
2023-10-14,4943162.413425613
