2020-11-04,11621.0
2020-11-05,32485.0
2020-11-06,40101.0
2020-11-07,43877.0
2020-11-08,47941.0
2020-11-09,49569.0
2020-11-10,52897.0
2020-11-11,57729.0
2020-11-12,59841.0
2020-11-13,63456.0
2020-11-14,80640.0
2020-11-15,92768.0
2020-11-16,98208.0
2020-11-17,100416.0
2020-11-18,104288.0
2020-11-19,107136.0
2020-11-20,148192.0
2020-11-21,236192.0
2020-11-22,282880.0
2020-11-23,460128.000069
2020-11-24,704224.000069
2020-11-25,739296.000069
2020-11-26,775424.000069
2020-11-27,801504.000069
2020-11-28,823392.000069
2020-11-29,839456.000069
2020-11-30,865696.000069
2020-12-01,905601.000069
2020-12-02,978850.000069
2020-12-03,993794.000069
2020-12-04,1070530.000069
2020-12-05,1111053.000069
2020-12-06,1144208.000069
2020-12-07,1189601.000069
2020-12-08,1271169.000069
2020-12-09,1313569.000069
2020-12-10,1373473.000069
2020-12-11,1411425.000069
2020-12-12,1436257.000069
2020-12-13,1461857.000069
2020-12-14,1482401.000069
2020-12-15,1502689.000069
2020-12-16,1520546.000069
2020-12-17,1540677.000069
2020-12-18,1558817.000069
2020-12-19,1626529.000069
2020-12-20,1691969.000069
2020-12-21,1788482.000069
2020-12-22,1920770.000069
2020-12-23,2003778.000069
2020-12-24,2014754.000069
2020-12-25,2025826.000069
2020-12-26,2037378.000069
2020-12-27,2079394.000069
2020-12-28,2111778.000069
2020-12-29,2125346.000069
2020-12-30,2149890.000069
2020-12-31,2170754.000069
2021-01-01,2183938.000069
2021-01-02,2196706.000069
2021-01-03,2205026.000069
2021-01-04,2241666.000069
2021-01-05,2261858.000069
2021-01-06,2286786.000069
2021-01-07,2305954.000069
2021-01-08,2332962.000069
2021-01-09,2348674.000069
2021-01-10,2360706.000069
2021-01-11,2406210.000069
2021-01-12,2432834.000069
2021-01-13,2459970.000069
2021-01-14,2504610.000069
2021-01-15,2516994.000069
2021-01-16,2534210.000069
2021-01-17,2540770.000069
2021-01-18,2593698.000069
2021-01-19,2705954.000069
2021-01-20,2778146.000069
2021-01-21,2781794.000069
2021-01-22,2793314.000069
2021-01-23,2811938.000069
2021-01-24,2825314.000069
2021-01-25,2832482.000069
2021-01-26,2840674.000069
2021-01-27,2847170.000069
2021-01-28,2858626.000069
2021-01-29,2873538.000069
2021-01-30,2879426.000069
2021-01-31,2890594.000069
2021-02-01,2898274.000069
2021-02-02,2911874.000069
2021-02-03,2934242.000069
2021-02-04,2939842.000069
2021-02-05,2947490.000069
2021-02-06,2958882.000069
2021-02-07,2974722.000069
2021-02-08,2981218.000069
2021-02-09,2999586.000069
2021-02-10,3034018.000069
2021-02-11,3045602.000069
2021-02-12,3064354.000069
2021-02-13,3068962.000069
2021-02-14,3087682.000069
2021-02-15,3094818.000069
2021-02-16,3102882.000069
2021-02-17,3134466.000069
2021-02-18,3159266.000069
2021-02-19,3168962.000069
2021-02-20,3178178.000069
2021-02-21,3190626.000069
2021-02-22,3207970.000069
2021-02-23,3212482.000069
2021-02-24,3241762.000069
2021-02-25,3291042.000069
2021-02-26,3309858.000069
2021-02-27,3317538.000069
2021-02-28,3321730.000069
2021-03-01,3333122.000069
2021-03-02,3346530.000069
2021-03-03,3353250.000069
2021-03-04,3363874.000069
2021-03-05,3410338.000069
2021-03-06,3415554.000069
2021-03-07,3427170.000069
2021-03-08,3441762.000069
2021-03-09,3459266.000069
2021-03-10,3475810.000069
2021-03-11,3481442.000069
2021-03-12,3490498.000069
2021-03-13,3497410.000069
2021-03-14,3524226.000069
2021-03-15,3526786.000069
2021-03-16,3532098.000069
2021-03-17,3538562.000069
2021-03-18,3546658.000069
2021-03-19,3553410.000069
2021-03-20,3557154.000069
2021-03-21,3559618.000069
2021-03-22,3562850.000069
2021-03-23,3567074.000069
2021-03-24,3575330.000069
2021-03-25,3580226.000069
2021-03-26,3584034.000069
2021-03-27,3596866.000069
2021-03-28,3601922.000069
2021-03-29,3607682.000069
2021-03-30,3617410.000069
2021-03-31,3622242.000069
2021-04-01,3630210.000069
2021-04-02,3645154.000069
2021-04-03,3682274.000069
2021-04-04,3699842.000069
2021-04-05,3710050.000069
2021-04-06,3722146.000069
2021-04-07,3756098.000069
2021-04-08,3762818.000069
2021-04-09,3767234.000069
2021-04-10,3779170.000069
