2017-08-17,302.00000000
2017-08-18,293.96000000
2017-08-19,290.91000000
2017-08-20,299.10000000
2017-08-21,323.29000000
2017-08-22,309.80000000
2017-08-23,315.74000000
2017-08-24,323.42000000
2017-08-25,327.24000000
2017-08-26,330.79000000
2017-08-27,348.13000000
2017-08-28,346.00000000
2017-08-29,374.70000000
2017-08-30,385.93000000
2017-08-31,384.79000000
2017-09-01,388.46000000
2017-09-02,343.14000000
2017-09-03,341.77000000
2017-09-04,283.77000000
2017-09-05,312.09000000
2017-09-06,335.00000000
2017-09-07,334.49000000
2017-09-08,302.99000000
2017-09-09,296.74000000
2017-09-10,293.50000000
2017-09-11,297.30000000
2017-09-12,293.96000000
2017-09-13,276.91000000
2017-09-14,215.21000000
2017-09-15,253.00000000
2017-09-16,249.31000000
2017-09-17,257.55000000
2017-09-18,294.57000000
2017-09-19,284.00000000
2017-09-20,282.00000000
2017-09-21,257.00000000
2017-09-22,264.00000000
2017-09-23,285.93000000
2017-09-24,282.00000000
2017-09-25,294.42000000
2017-09-26,287.90000000
2017-09-27,309.74000000
2017-09-28,302.44000000
2017-09-29,292.22000000
2017-09-30,304.36000000
2017-10-01,303.95000000
2017-10-02,296.50000000
2017-10-03,292.48000000
2017-10-04,291.99000000
2017-10-05,294.81000000
2017-10-06,310.80000000
2017-10-07,311.01000000
2017-10-08,311.07000000
2017-10-09,297.19000000
2017-10-10,298.64000000
2017-10-11,304.01000000
2017-10-12,303.99000000
2017-10-13,337.96000000
2017-10-14,342.00000000
2017-10-15,337.96000000
2017-10-16,335.19000000
2017-10-17,315.19000000
2017-10-18,309.70000000
2017-10-19,308.66000000
2017-10-20,304.51000000
2017-10-21,298.94000000
2017-10-22,293.79000000
2017-10-23,281.09000000
2017-10-24,297.38000000
2017-10-25,294.49000000
2017-10-26,294.71000000
2017-10-27,296.33000000
2017-10-28,291.87000000
2017-10-29,305.00000000
2017-10-30,307.25000000
2017-10-31,304.90000000
2017-11-01,287.01000000
2017-11-02,283.12000000
2017-11-03,304.08000000
2017-11-04,298.04000000
2017-11-05,295.53000000
2017-11-06,297.97000000
2017-11-07,291.78000000
2017-11-08,303.02000000
2017-11-09,317.87000000
2017-11-10,293.50000000
2017-11-11,310.02000000
2017-11-12,305.24000000
2017-11-13,312.99000000
2017-11-14,335.61000000
2017-11-15,331.33000000
2017-11-16,331.49000000
2017-11-17,331.23000000
2017-11-18,346.66000000
2017-11-19,354.15000000
2017-11-20,367.42000000
2017-11-21,362.12000000
2017-11-22,380.65000000
2017-11-23,405.00000000
2017-11-24,469.00000000
2017-11-25,461.82000000
2017-11-26,462.84000000
2017-11-27,472.31000000
2017-11-28,466.17000000
2017-11-29,421.70000000
2017-11-30,427.43000000
2017-12-01,457.51000000
2017-12-02,457.63000000
2017-12-03,460.30000000
2017-12-04,466.67000000
2017-12-05,452.26000000
2017-12-06,411.01000000
2017-12-07,406.33000000
2017-12-08,442.56000000
2017-12-09,460.00000000
2017-12-10,427.35000000
2017-12-11,508.70000000
2017-12-12,620.00000000
2017-12-13,683.99000000
2017-12-14,679.76000000
2017-12-15,674.95000000
2017-12-16,682.81000000
2017-12-17,707.64000000
2017-12-18,784.00000000
2017-12-19,798.00000000
2017-12-20,790.21000000
2017-12-21,782.41000000
2017-12-22,635.97000000
2017-12-23,640.34000000
2017-12-24,658.00000000
2017-12-25,714.95000000
2017-12-26,750.00000000
2017-12-27,739.89000000
2017-12-28,707.89000000
2017-12-29,733.99000000
2017-12-30,681.06000000
2017-12-31,733.98000000
2018-01-01,754.99000000
2018-01-02,855.28000000
2018-01-03,934.03000000
2018-01-04,940.00000000
2018-01-05,959.30000000
2018-01-06,1004.11000000
2018-01-07,1123.09000000
2018-01-08,1133.18000000
2018-01-09,1291.00000000
2018-01-10,1247.00000000
2018-01-11,1138.93000000
2018-01-12,1253.87000000
2018-01-13,1388.02000000
2018-01-14,1347.00000000
2018-01-15,1271.00000000
2018-01-16,1000.00000000
2018-01-17,1000.00000000
2018-01-18,994.00000000
2018-01-19,1032.50000000
2018-01-20,1152.75000000
2018-01-21,1049.00000000
2018-01-22,993.00000000
2018-01-23,980.00000000
2018-01-24,1061.00000000
2018-01-25,1056.52000000
2018-01-26,1051.03000000
2018-01-27,1118.99000000
2018-01-28,1251.96000000
2018-01-29,1177.01000000
2018-01-30,1085.50000000
2018-01-31,1124.81000000
2018-02-01,1041.94000000
2018-02-02,922.30000000
2018-02-03,971.00000000
2018-02-04,823.56000000
2018-02-05,697.92000000
2018-02-06,779.25000000
2018-02-07,754.00000000
2018-02-08,781.66000000
2018-02-09,877.00000000
2018-02-10,851.15000000
2018-02-11,808.99000000
2018-02-12,866.66000000
2018-02-13,841.57000000
2018-02-14,919.09000000
2018-02-15,924.55000000
2018-02-16,938.67000000
2018-02-17,969.99000000
2018-02-18,911.00000000
2018-02-19,938.11000000
2018-02-20,882.99000000
2018-02-21,835.89000000
2018-02-22,801.49000000
2018-02-23,851.60000000
2018-02-24,833.94000000
2018-02-25,841.19000000
2018-02-26,867.98000000
2018-02-27,870.11000000
2018-02-28,853.50000000
2018-03-01,870.63000000
2018-03-02,856.28000000
2018-03-03,856.02000000
2018-03-04,866.66000000
2018-03-05,849.84000000
2018-03-06,813.11000000
2018-03-07,749.90000000
2018-03-08,695.46000000
2018-03-09,723.71000000
2018-03-10,680.58000000
2018-03-11,720.85000000
2018-03-12,697.11000000
2018-03-13,689.94000000
2018-03-14,610.10000000
2018-03-15,608.83000000
2018-03-16,599.05000000
2018-03-17,546.95000000
2018-03-18,537.00000000
2018-03-19,556.88000000
2018-03-20,557.00000000
2018-03-21,559.17000000
2018-03-22,539.92000000
2018-03-23,543.03000000
2018-03-24,520.22000000
2018-03-25,523.74000000
2018-03-26,485.00000000
2018-03-27,448.50000000
2018-03-28,446.67000000
2018-03-29,384.00000000
2018-03-30,392.43000000
2018-03-31,393.92000000
2018-04-01,378.58000000
2018-04-02,385.05000000
2018-04-03,415.01000000
2018-04-04,378.16000000
2018-04-05,381.22000000
2018-04-06,368.89000000
2018-04-07,384.51000000
2018-04-08,400.40000000
