2015-08-06,72199569.04198
2015-08-07,72220681.14090079
2015-08-08,60346301.40415061
2015-08-09,60370537.25456195
2015-08-10,60395635.06250264
2015-08-11,60423151.06685727
2015-08-12,60445641.76812246
2015-08-13,60473823.34249582
2015-08-14,60494629.41633572
2015-08-15,63604091.0288922
2015-08-16,63639111.122325
2015-08-17,64729841.602934055
2015-08-18,64746905.55292643
2015-08-19,64773428.387958735
2015-08-20,64791233.09710371
2015-08-21,64818466.18127636
2015-08-22,64845458.35106869
2015-08-23,64871278.74824653
2015-08-24,64895979.08794676
2015-08-25,64922214.01691918
2015-08-26,64947886.08512922
2015-08-27,64970981.187555574
2015-08-28,64994666.95565148
2015-08-29,65015977.20504638
2015-08-30,65037353.38961856
2015-08-31,65058488.472178265
2015-09-01,65977906.99848132
2015-09-02,65995316.5014695
2015-09-03,66011418.053151146
2015-09-04,66033583.00134805
2015-09-05,66058075.01221623
2015-09-06,66084478.28610791
2015-09-07,66110302.28189657
2015-09-08,66134634.15527591
2015-09-09,66163837.18314388
2015-09-10,66189475.8541758
2015-09-11,66217905.01284011
2015-09-12,66240370.04428998
2015-09-13,66265678.904368736
2015-09-14,66291318.839684255
2015-09-15,66910269.951708764
2015-09-16,66939497.99944756
2015-09-17,66965636.82740963
2015-09-18,66991241.027362026
2015-09-19,67019276.927889496
2015-09-20,67046102.042150766
2015-09-21,67072268.22932484
2015-09-22,67098590.65764407
2015-09-23,67125139.60457352
2015-09-24,67152726.11103871
2015-09-25,67177829.00507194
2015-09-26,67203266.39896421
2015-09-27,67229146.2537558
2015-09-28,67253718.04339784
2015-09-29,67277793.86992924
2015-09-30,67301841.43250233
2015-10-01,67328632.1557111
2015-10-02,67355807.37154122
2015-10-03,67382745.57893829
2015-10-04,67558322.40338863
2015-10-05,67583304.28836067
2015-10-06,67608054.30352065
2015-10-07,67634199.11434937
2015-10-08,67660384.14228588
2015-10-09,67685351.62802795
2015-10-10,67710170.47078654
2015-10-11,67736811.93892798
2015-10-12,67762626.7958436
2015-10-13,67788963.07601069
2015-10-14,67816387.2701321
2015-10-15,67820677.34331115
2015-10-16,67844614.26890469
2015-10-17,67871130.83276558
2015-10-18,67892850.07402751
2015-10-19,67919593.31295432
2015-10-20,67944142.4270137
2015-10-21,67969805.04705754
2015-10-22,67990687.26975648
2015-10-23,67978111.70129485
2015-10-24,68005065.52728581
2015-10-25,68031392.5135307
2015-10-26,68057739.99857487
2015-10-27,68046275.35104325
2015-10-28,68067440.97872145
2015-10-29,68396810.32863225
2015-10-30,68417926.55991076
2015-10-31,68443659.64775248
2015-11-01,68471397.79573886
2015-11-02,68500613.95417254
2015-11-03,68526148.51430318
2015-11-04,68549374.52043484
2015-11-05,68584891.86149563
2015-11-06,68164533.40589273
2015-11-07,68952092.48268446
2015-11-08,68895411.25928384
2015-11-09,69671489.13169819
2015-11-10,69694622.9167393
2015-11-11,69722911.09831673
2015-11-12,69747578.14450322
2015-11-13,69730963.14153656
2015-11-14,69732404.2245382
2015-11-15,69732029.88404071
2015-11-16,69697431.9438136
2015-11-17,70297299.3834855
2015-11-18,70699937.79660411
2015-11-19,70714550.24818148
2015-11-20,70736454.68694723
2015-11-21,70764524.38764183
2015-11-22,70789204.51701844
2015-11-23,70819911.62751462
2015-11-24,70846086.28509898
2015-11-25,70874137.04067494
2015-11-26,70897552.52150966
2015-11-27,71523550.98906222
2015-11-28,71555920.64628261
2015-11-29,71582435.80866462
2015-11-30,71607459.54548
2015-12-01,71651578.22587252
2015-12-02,71670044.53269643
2015-12-03,71696006.92595842
2015-12-04,71702456.77778317
2015-12-05,71727090.27858114
2015-12-06,71753143.33610624
2015-12-07,71779052.33087002
2015-12-08,71834961.27325265
2015-12-09,71860201.1389905
2015-12-10,71888581.79611896
2015-12-11,71915689.39287263
2015-12-12,71905486.96869208
2015-12-13,71930077.34641264
2015-12-14,72154473.97763012
2015-12-15,72176893.13338763
2015-12-16,72089580.27758957
2015-12-17,72110875.37438619
2015-12-18,72146395.01853633
2015-12-19,72170416.32491565
2015-12-20,72187879.494567
2015-12-21,72208452.62102826
2015-12-22,72232682.50693291
2015-12-23,72258714.5837646
2015-12-24,72283742.1605499
2015-12-25,72310599.74964924
2015-12-26,72333320.25411993
2015-12-27,72358980.08730845
2015-12-28,72398759.35850799
2015-12-29,72424913.12060621
2015-12-30,72446221.10140885
2015-12-31,72449389.27006763
2016-01-01,72473750.17052545
2016-01-02,72500185.28411648
2016-01-03,72525492.19726643
2016-01-04,72552215.08437462
2016-01-05,72578040.84027788
2016-01-06,72879534.51835592
2016-01-07,72915728.81998019
2016-01-08,72934314.77999777
2016-01-09,72959437.09655297
2016-01-10,72986575.37792581
2016-01-11,73006954.2394436
2016-01-12,73024979.76874572
2016-01-13,73057622.76683441
2016-01-14,73080852.39450917
2016-01-15,73089172.96871568
2016-01-16,73103484.37314631
2016-01-17,73122676.84838912
2016-01-18,73319336.96723571
2016-01-19,73332244.18300721
2016-01-20,73345469.584547
2016-01-21,73345990.48512559
2016-01-22,73345577.40463448
2016-01-23,73291131.37658156
2016-01-24,73337187.87944563
2016-01-25,73256218.81998374
2016-01-26,73293559.04555991
2016-01-27,73334508.52456397
2016-01-28,73331221.29375255
2016-01-29,73320791.6182611
2016-01-30,73716108.62091838
2016-01-31,73728806.98203777
2016-02-01,73758148.622434
2016-02-02,73779158.09511477
2016-02-03,73798583.16828713
2016-02-04,73805235.46104619
2016-02-05,73798828.66280493
2016-02-06,73797766.2439296
2016-02-07,73809885.88714373
2016-02-08,73790524.62421471
